1201.43,23.8171,3.84016,3.83985
1202.4,23.8242,3.94421,3.78069
1203.36,23.8312,4.06424,3.90929
1204.33,23.8382,4.21854,4.17021
1205.29,23.8453,4.33839,4.13147
1206.26,23.8523,4.52046,4.00971
1207.22,23.8593,4.85664,4.15465
1208.18,23.8664,5.1944,4.46808
1209.15,23.8734,5.5535,4.46298
1210.11,23.8804,5.86052,4.45559
1211.08,23.8875,6.18353,4.62239
1212.04,23.8945,6.4141,4.93623
1213.01,23.9016,6.84099,5.08268
1213.97,23.9086,7.45184,5.1014
1214.93,23.9156,8.77098,5.18978
1215.9,23.9227,10.6836,5.2675
1216.86,23.9297,11.545,5.50018
1217.83,10.1909,24.9539,5.79596
1218.79,8.73802,24.962,5.94781
1219.76,8.31045,24.9701,5.85543
1220.72,7.80081,24.9782,5.8115
1221.68,6.97902,17.3189,5.99314
1222.65,6.76306,24.9944,6.20999
1223.61,6.54157,12.4455,6.34384
1224.58,6.54882,25.0107,6.34409
1225.54,6.36251,25.0188,6.45961
1226.51,6.06128,11.1227,6.65536
1227.47,5.68385,10.9986,6.58742
1228.43,5.41246,10.4862,6.85174
1229.4,5.3042,9.53158,7.14419
1230.36,5.05916,9.37064,7.09553
1231.33,4.81331,8.90101,7.02257
1232.29,4.81592,8.59749,7.04822
1233.26,4.84539,8.61199,7.13391
1234.22,4.94028,9.93158,7.22066
1235.18,4.9118,25.0998,7.30193
1236.15,4.93758,25.1079,7.96557
1237.11,4.97281,25.1159,9.23334
1238.08,5.12161,25.124,11.1258
1239.04,5.27869,25.1321,11.2754
1240,5.31755,25.1402,9.73996
1240.97,5.34413,25.1483,8.79654
1241.93,5.24676,25.1564,9.58751
1242.9,5.10557,25.1645,18.0075
1243.86,5.12772,25.1726,25.0753
1244.83,5.13211,25.1807,25.083
1245.79,4.84699,25.1887,22.0939
1246.75,4.47816,25.1968,9.74654
1247.72,4.11602,25.2049,8.05326
1248.68,3.69709,25.213,7.17496
1249.65,3.27984,7.68645,6.45207
1250.61,3.00196,5.74109,5.64805
1251.58,2.77628,4.75642,5.14575
1252.54,2.58548,4.23222,4.74047
1253.5,2.40638,3.85576,4.36012
1254.47,2.27783,3.53917,4.10576
1255.43,2.21431,3.36757,3.92317
1256.4,2.16022,3.21901,3.76633
1257.36,2.06914,3.1326,3.64529
1258.33,1.97923,3.05328,3.54881
1259.29,1.91948,2.9835,3.48539
1260.25,1.85063,2.89802,3.38346
1261.22,1.79516,2.80396,3.26702
1262.18,1.75798,2.67527,3.183
1263.15,1.73197,2.5562,3.09131
1264.11,1.69648,2.46066,2.97096
1265.07,1.65564,2.37382,2.88392
1266.04,1.62176,2.31824,2.85559
1267,1.57329,2.26144,2.83152
1267.97,1.53069,2.19298,2.80644
1268.93,1.50683,2.14926,2.76215
1269.89,1.47134,2.1156,2.71082
1270.86,1.43494,2.08789,2.72554
1271.82,1.41932,2.0679,2.76618
1272.79,1.41063,2.04031,2.80955
1273.75,1.37433,2.00513,2.82666
1274.72,1.34608,1.99538,2.87536
1275.68,1.33242,1.98977,2.90804
1276.64,1.3178,1.97083,2.93207
1277.61,1.29267,1.97304,2.97747
1278.57,1.28271,1.95789,3.0559
1279.54,1.27223,1.92682,3.07804
1280.5,1.23679,1.91118,3.04014
1281.47,1.22092,1.90226,3.06771
1282.43,1.22349,1.86673,3.11127
1283.39,1.20167,1.81952,3.1139
1284.36,1.18961,1.78197,3.07161
1285.32,1.16811,1.73794,3.02144
1286.29,1.12601,1.69942,2.95515
1287.25,1.09455,1.656,2.89794
1288.22,1.08705,1.61067,2.85603
1289.18,1.08327,1.56739,2.80997
1290.14,1.06863,1.54771,2.78139
1291.11,1.05776,1.54488,2.73378
1292.07,1.04458,1.52929,2.70569
1293.04,1.02617,1.50095,2.6697
1294,1.01257,1.50705,2.61302
1294.96,0.998903,1.50915,2.57142
1295.93,0.976669,1.50339,2.55576
1296.89,0.952716,1.5169,2.52737
1297.86,0.941361,1.54151,2.47438
1298.82,0.921282,1.5719,2.42463
1299.79,0.895596,1.59851,2.42496
1300.75,0.877476,1.62819,2.41015
1301.71,0.857322,1.66715,2.36032
1302.68,0.829477,1.70385,2.31606
1303.64,0.804756,1.75025,2.31352
1304.61,0.783146,1.82074,2.29094
1305.57,0.768197,1.8791,2.28294
1306.54,0.750063,1.94755,2.27278
1307.5,0.732376,2.03602,2.23739
1308.46,0.7122,2.0966,2.22853
1309.43,0.680568,2.16734,2.22481
1310.39,0.653029,2.23047,2.21971
1311.36,0.633475,2.28261,2.20007
1312.32,0.610105,2.34424,2.17374
1313.29,0.588785,2.43092,2.17691
1314.25,0.576016,2.52039,2.16433
1315.21,0.55954,2.59531,2.16457
1316.18,0.523643,2.67622,2.15274
1317.14,0.498831,2.76568,2.13232
1318.11,0.483028,2.83644,2.12823
1319.07,0.466931,2.91749,2.13169
1320.04,0.451256,2.98545,2.12051
1321,0.433716,3.04718,2.09315
1321.96,0.416931,3.09813,2.06256
1322.93,0.393883,3.16478,2.04612
1323.89,0.379748,3.20092,2.03
1324.86,0.372541,3.23651,2.00903
1325.82,0.367045,3.25891,1.9656
1326.79,0.360321,3.26197,1.92863
1327.75,0.34396,3.26663,1.89611
1328.71,0.324857,3.26384,1.85912
1329.68,0.31375,3.22867,1.81809
1330.64,0.305386,3.23052,1.792
1331.61,0.296199,3.22353,1.77109
1332.57,0.290727,3.2044,1.73765
1333.54,0.289796,3.201,1.69754
1334.5,0.283401,3.17864,1.65503
1335.46,0.269753,3.14033,1.62205
1336.43,0.269253,3.09465,1.59603
1337.39,0.271213,3.03356,1.55745
1338.36,0.272426,2.99642,1.52932
1339.32,0.276544,2.9378,1.50669
1340.28,0.277748,2.86866,1.47839
1341.25,0.270886,2.80503,1.44448
1342.21,0.274021,2.76104,1.42117
1343.18,0.276317,2.69655,1.40127
1344.14,0.266749,2.6151,1.38042
1345.11,0.257266,2.55846,1.35854
1346.07,0.255571,2.50579,1.33746
1347.03,0.261164,2.42834,1.3178
1348,0.2639,2.36924,1.30741
1348.96,0.259544,2.32764,1.28906
1349.93,0.254975,2.2759,1.26944
1350.89,0.252872,2.21697,1.25863
1351.86,0.241738,2.17042,1.25074
1352.82,0.23482,2.12958,1.24574
1353.78,0.229114,2.08147,1.24249
1354.75,0.223696,2.04207,1.23596
1355.71,0.215083,2.00037,1.22839
1356.68,0.205821,1.94929,1.21257
1357.64,0.20263,1.88246,1.21002
1358.61,0.198481,1.81202,1.21582
1359.57,0.194828,1.75946,1.21352
1360.53,0.18487,1.70462,1.21422
1361.5,0.175667,1.63704,1.20549
1362.46,0.169363,1.57364,1.19752
1363.43,0.170176,1.51567,1.18465
1364.39,0.171683,1.44376,1.18004
1365.35,0.169478,1.37122,1.17937
1366.32,0.169602,1.30762,1.17359
1367.28,0.179731,1.25456,1.17789
1368.25,0.18249,1.20043,1.18678
1369.21,0.177425,1.15431,1.18955
1370.18,0.178721,1.11245,1.19216
1371.14,0.187579,1.06596,1.19677
1372.1,0.195433,1.02805,1.20675
1373.07,0.203592,0.999677,1.22454
1374.03,0.209813,0.977911,1.22898
1375,0.221049,0.954524,1.22665
1375.96,0.23484,0.928372,1.23292
1376.92,0.245308,0.910521,1.2532
1377.89,0.250934,0.897005,1.26706
1378.85,0.259092,0.88031,1.27777
1379.82,0.26653,0.868058,1.28465
1380.78,0.278983,0.853998,1.29748
1381.75,0.292034,0.840086,1.30062
1382.71,0.302315,0.831606,1.3071
1383.67,0.308096,0.819376,1.31426
1384.64,0.308769,0.806623,1.32739
1385.6,0.311309,0.790984,1.33562
1386.57,0.320813,0.780531,1.33168
1387.53,0.321122,0.768933,1.32806
1388.5,0.311552,0.755778,1.32426
1389.46,0.308884,0.743319,1.32164
1390.42,0.307746,0.720544,1.32119
1391.39,0.306957,0.700899,1.30684
1392.35,0.307045,0.688443,1.29097
1393.32,0.298704,0.680506,1.27542
1394.28,0.287767,0.670549,1.25972
1395.25,0.28344,0.656273,1.23948
1396.21,0.281458,0.643716,1.21281
1397.17,0.276957,0.638235,1.186
1398.14,0.271458,0.635746,1.16737
1399.1,0.264833,0.637567,1.14869
1400.07,0.260895,0.636805,1.12115
1401.03,0.257737,0.635532,1.09006
1401.99,0.261373,0.637328,1.0606
1402.96,0.264777,0.639352,1.02984
1403.92,0.265439,0.641179,1.00744
1404.89,0.266155,0.647013,0.998157
1405.85,0.27185,0.654572,0.986172
1406.82,0.28061,0.660896,0.971445
1407.78,0.288673,0.667891,0.95882
1408.74,0.294565,0.675909,0.947138
1409.71,0.301295,0.68361,0.937127
1410.67,0.310008,0.694617,0.934334
1411.64,0.317652,0.706496,0.935253
1412.6,0.324518,0.716788,0.932102
1413.57,0.335556,0.726222,0.930325
1414.53,0.344178,0.729593,0.929715
1415.49,0.348742,0.730641,0.930104
1416.46,0.349522,0.726896,0.926535
1417.42,0.352646,0.72026,0.918184
1418.39,0.359991,0.711542,0.90851
1419.35,0.3662,0.703132,0.901977
1420.32,0.363247,0.69061,0.881439
1421.28,0.357839,0.674391,0.857556
1422.24,0.357283,0.656282,0.837387
1423.21,0.354337,0.632391,0.807345
1424.17,0.347076,0.611883,0.774513
1425.14,0.337349,0.594379,0.745132
1426.1,0.325095,0.577659,0.708113
1427.07,0.315438,0.561021,0.664858
1428.03,0.305613,0.545333,0.623309
1428.99,0.292487,0.530926,0.587581
1429.96,0.280478,0.516632,0.549532
1430.92,0.268993,0.503656,0.510443
1431.89,0.256647,0.493447,0.46971
1432.85,0.245003,0.492044,0.432728
1433.82,0.237207,0.49577,0.397205
1434.78,0.230111,0.495084,0.361816
1435.74,0.217735,0.497925,0.329123
1436.71,0.203993,0.499024,0.297607
1437.67,0.192616,0.497714,0.264475
1438.64,0.182685,0.49675,0.240182
1439.6,0.173425,0.498903,0.21111
1440.57,0.163476,0.501745,0.18533
1441.53,0.155351,0.499075,0.161211
1442.49,0.147309,0.497428,0.135212
1443.46,0.142053,0.496246,0.109966
1444.42,0.134758,0.48957,0.0850247
1445.39,0.125816,0.486775,0.0607638
1446.35,0.120174,0.48922,0.0412407
1447.31,0.117607,0.490351,0.0273564
1448.28,0.115834,0.487644,0.0153676
1449.24,0.114892,0.487087,0.00461481
1450.21,0.114929,0.488137,-0.00428419
1451.17,0.11484,0.484347,-0.0107274
1452.13,0.114193,0.483308,-0.0159859
1453.1,0.115452,0.486109,-0.0161299
1454.06,0.122813,0.487948,-0.0163599
1455.03,0.126664,0.490786,-0.0184389
1455.99,0.132325,0.491496,-0.0193344
1456.96,0.143761,0.490317,-0.014488
1457.92,0.152854,0.491665,-0.00693838
1458.88,0.159654,0.494155,-0.00184518
1459.85,0.165501,0.498092,0.00461863
1460.81,0.17305,0.502519,0.0123402
1461.78,0.18145,0.50298,0.0175625
1462.74,0.191541,0.504358,0.0245696
1463.71,0.199708,0.507775,0.0354438
1464.67,0.206057,0.513132,0.0475839
1465.63,0.214227,0.517795,0.0555182
1466.6,0.217766,0.515822,0.0640197
1467.56,0.217599,0.510426,0.0764044
1468.53,0.21776,0.50306,0.0824336
1469.49,0.218198,0.494754,0.0852181
1470.46,0.219458,0.486008,0.0922293
1471.42,0.219128,0.471001,0.099678
1472.38,0.213677,0.455448,0.103814
1473.35,0.20639,0.443796,0.106377
1474.31,0.198355,0.430588,0.105699
1475.28,0.190131,0.414468,0.107934
1476.24,0.180812,0.395793,0.10985
1477.21,0.171567,0.378627,0.106324
1478.17,0.160756,0.36134,0.100496
1479.13,0.149811,0.341817,0.0952225
1480.1,0.141771,0.321167,0.0898157
1481.06,0.131099,0.300915,0.0831992
1482.03,0.117631,0.28245,0.0759654
1482.99,0.107951,0.263226,0.0694363
1483.95,0.100863,0.245292,0.0636028
1484.92,0.0918728,0.229261,0.0581162
1485.88,0.0821236,0.213185,0.0522682
1486.85,0.0737912,0.200951,0.0452334
1487.81,0.065414,0.18784,0.0408117
1488.78,0.0597879,0.172196,0.0366562
1489.74,0.0529504,0.155557,0.0302405
1490.7,0.0437876,0.141294,0.0240485
1491.67,0.037749,0.127333,0.0184629
1492.63,0.0359876,0.114681,0.0141867
1493.6,0.0333596,0.103353,0.0107368
1494.56,0.0277765,0.091567,0.00709684
1495.53,0.0220035,0.0781426,0.00311563
1496.49,0.0197777,0.0666212,-0.000538762
1497.45,0.017399,0.0604838,-0.00235225
1498.42,0.0133158,0.0533272,-0.00165718
1499.38,0.0110605,0.0440588,-0.00155463
1500.35,0.00826726,0.0371803,-0.00361492
1501.31,0.00398622,0.0289678,-0.00513897
1502.28,0.00276566,0.0226401,-0.00459308
1503.24,0.00124294,0.0193515,-0.00199184
1504.2,-0.00162363,0.0144469,-1.08E-05
1505.17,-0.00294104,0.0074842,-1.15E-05
1506.13,-0.00354396,-0.000626766,-0.00212778
1507.1,-0.00568605,-0.00370761,-0.00334221
1508.06,-0.0060183,-0.00525753,-0.00373613
1509.03,-0.00373342,-0.00844854,-0.00153028
1509.99,-0.00386837,-0.00921287,0.0017579
1510.95,-0.00504936,-0.00671409,0.00568502
1511.92,-0.00419795,-0.00512313,0.0106767
1512.88,-0.00365847,-0.00351356,0.0142981
1513.85,-0.00245683,-0.00228303,0.0199905
1514.81,-0.00210788,-0.00320983,0.0257635
1515.78,-0.00212623,-0.00336699,0.0309087
1516.74,-0.00255332,-0.00365073,0.0362667
1517.7,-0.00386274,-0.0042081,0.0408657
1518.67,-0.00543937,-0.00308455,0.0447402
1519.63,-0.00348737,-0.00315843,0.0514731
1520.6,-0.00270172,-0.00658223,0.0583187
1521.56,-0.0034224,-0.00663165,0.0643853
1522.53,-0.00062928,-0.00150893,0.0728524
1523.49,0.000528736,0.00444127,0.0812719
1524.45,0.000536752,0.00537573,0.0862901
1525.42,0.00147777,0.00556074,0.0905674
1526.38,0.00160878,0.0105606,0.097267
1527.35,0.00201976,0.0150721,0.102741
1528.31,0.00160178,0.0168385,0.105029
1529.27,0.00209379,0.0192437,0.109047
1530.24,0.00456181,0.0229109,0.111637
1531.2,0.00642378,0.0244708,0.11199
1532.17,0.0059178,0.024973,0.112812
1533.13,0.00577282,0.024833,0.114601
1534.1,0.00642483,0.0269493,0.115428
1535.06,0.00802981,0.0278355,0.117858
1536.02,0.0113488,0.0281761,0.119238
1536.99,0.0133468,0.0292178,0.118595
1537.95,0.0136709,0.0279989,0.118989
1538.92,0.0150988,0.025084,0.118654
1539.88,0.0176538,0.0253358,0.118019
1540.85,0.0183879,0.0275998,0.116389
1541.81,0.0193899,0.0245584,0.112285
1542.77,0.0218329,0.0233959,0.108181
1543.74,0.0247199,0.0240429,0.107475
1544.7,0.0286429,0.022195,0.105506
1545.67,0.0337329,0.0200209,0.100477
1546.63,0.0391409,0.0183808,0.0985304
1547.6,0.0456799,0.0166174,0.0988949
1548.56,0.0517749,0.0154303,0.0969385
1549.52,0.0560229,0.0138672,0.0961124
1550.49,0.0618979,0.0128173,0.09682
1551.45,0.0701129,0.0123172,0.0948503
1552.42,0.0787639,0.0116627,0.0916467
1553.38,0.085654,0.0110133,0.0896905
1554.34,0.09357,0.0106702,0.0895838
1555.31,0.101855,0.0104769,0.088731
1556.27,0.110715,0.00932899,0.0853682
1557.24,0.119962,0.00511,0.0803677
1558.2,0.129505,0.000985614,0.0765949
1559.16,0.138486,0.00111412,0.0730699
1560.13,0.145451,0.00109716,0.069859
1561.09,0.153945,0.00382434,0.0663744
1562.06,0.161797,0.0054783,0.0618565
1563.02,0.167297,0.00352334,0.0584133
1563.99,0.172273,0.000595103,0.0558962
1564.95,0.176285,-0.00012882,0.0511276
1565.91,0.181494,0.000803219,0.0437725
1566.88,0.188094,0.00205052,0.0377383
1567.84,0.191891,0.00207874,0.0337991
1568.81,0.195329,0.00021389,0.0294693
1569.77,0.200506,-0.00294183,0.0229831
1570.74,0.203345,-0.00351397,0.0152658
1571.7,0.206248,-0.00324158,0.0106576
1572.66,0.21235,-0.00391001,0.00644073
1573.63,0.218319,-0.00550056,0.0027695
1574.59,0.224224,-0.00713611,-8.19E-05
1575.56,0.233417,-0.00991466,-0.00205313
1576.52,0.245994,-0.00785159,-0.00266407
1577.49,0.258007,-0.00334514,-0.00192335
1578.45,0.272692,-0.00139569,-0.00259476
1579.41,0.287351,0.00284376,-0.00289205
1580.38,0.302309,0.0101098,-0.00240465
1581.34,0.318287,0.0157103,-0.00313313
1582.31,0.334835,0.0181097,-0.00582419
1583.27,0.353838,0.0203982,-0.00612385
1584.23,0.369079,0.0238696,-0.00517398
1585.2,0.384979,0.0234737,-0.0034046
1586.16,0.401292,0.0188271,-0.000962729
1587.13,0.416508,0.0138656,0.00163214
1588.09,0.429101,0.010364,0.00318001
1589.06,0.437523,0.0068891,0.00488639
1590.02,0.443975,0.00277156,0.00556526
1590.98,0.451192,0.000569006,0.00830813
1591.95,0.455393,0.000644456,0.012297
1592.91,0.455476,0.000790521,0.0146374
1593.88,0.453551,0.00228897,0.0151973
1594.84,0.44995,0.00350542,0.0141571
1595.81,0.444252,0.00432787,0.013497
1596.77,0.437122,0.00417594,0.0145694
1597.73,0.426635,0.00584239,0.0158882
1598.7,0.412512,0.00879984,0.0157881
1599.66,0.399188,0.0115323,0.017309
1600.63,0.385796,0.0135287,0.0207048
1601.59,0.370797,0.0172658,0.0233012
1602.56,0.356593,0.0222223,0.0265691
1603.52,0.341546,0.0284967,0.0295
1604.48,0.326108,0.0357252,0.0317358
1605.45,0.308174,0.0427782,0.0327872
1606.41,0.290808,0.0495807,0.0323331
1607.38,0.277112,0.0555291,0.031771
1608.34,0.263839,0.0624046,0.0325098
1609.31,0.249217,0.0693946,0.0345622
1610.27,0.234267,0.0772711,0.0383791
1611.23,0.219966,0.0861395,0.0420929
1612.2,0.205953,0.09248,0.0424748
1613.16,0.193962,0.0992994,0.0436907
1614.13,0.18366,0.108612,0.0470291
1615.09,0.171371,0.118478,0.0507579
1616.06,0.159006,0.127173,0.0542738
1617.02,0.151306,0.137528,0.0557177
1617.98,0.143397,0.150199,0.0580151
1618.95,0.133728,0.162787,0.0594659
1619.91,0.127579,0.178199,0.0588388
1620.88,0.120326,0.194172,0.0598067
1621.84,0.111634,0.208515,0.0627561
1622.81,0.106242,0.223821,0.0666259
1623.77,0.102303,0.243011,0.0699748
1624.73,0.0984795,0.263203,0.0714527
1625.7,0.0941794,0.284216,0.074919
1626.66,0.0911245,0.307518,0.0788269
1627.63,0.0900315,0.332576,0.0827918
1628.59,0.0871325,0.3609,0.0869336
1629.55,0.0854475,0.3918,0.0919605
1630.52,0.0858675,0.425471,0.0970999
1631.48,0.0840675,0.461386,0.100455
1632.45,0.0841245,0.499637,0.10351
1633.41,0.0870585,0.541297,0.10566
1634.38,0.0893725,0.584907,0.107843
1635.34,0.0909985,0.633458,0.112385
1636.3,0.0956235,0.689768,0.117083
1637.27,0.102765,0.749067,0.121289
1638.23,0.109251,0.815831,0.125662
1639.2,0.11721,0.887917,0.13096
1640.16,0.127283,0.964846,0.138606
1641.12,0.139537,1.05288,0.144753
1642.09,0.154071,1.15081,0.149279
1643.05,0.16961,1.25779,0.155844
1644.02,0.185839,1.37415,0.162534
1644.98,0.204547,1.50758,0.170576
1645.95,0.225385,1.65846,0.177781
1646.91,0.24895,1.81435,0.18181
1647.88,0.277397,1.98651,0.189015
1648.84,0.309115,2.18144,0.195647
1649.8,0.342794,2.39205,0.205122
1650.77,0.378995,2.61971,0.213289
1651.73,0.418622,2.87065,0.222523
1652.7,0.464969,3.15335,0.233367
1653.66,0.514326,3.45165,0.244159
1654.62,0.569341,3.75504,0.255021
1655.59,0.627792,4.07497,0.265349
1656.55,0.690507,4.40795,0.276202
1657.52,0.759639,4.74782,0.286828
1658.48,0.831809,5.05628,0.295581
1659.45,0.906672,5.32945,0.304929
1660.41,0.985328,5.58089,0.316016
1661.37,1.06743,5.80408,0.329184
1662.34,1.15414,5.98059,0.342643
1663.3,1.24088,6.08198,0.354703
1664.27,1.32649,6.12307,0.366523
1665.23,1.41127,6.1252,0.381638
1666.19,1.49099,6.07912,0.397524
1667.16,1.56411,5.99063,0.412805
1668.12,1.63126,5.90106,0.42804
1669.09,1.69096,5.76312,0.445611
1670.05,1.74147,5.60488,0.462272
1671.02,1.77719,5.45916,0.479308
1671.98,1.80268,5.32619,0.495349
1672.94,1.81714,5.20196,0.512461
1673.91,1.82189,5.07393,0.532993
1674.87,1.81566,4.95758,0.555956
1675.84,1.8042,4.84441,0.580709
1676.8,1.78369,4.74005,0.606761
1677.77,1.75875,4.65588,0.632837
1678.73,1.72776,4.57133,0.661457
1679.69,1.69113,4.49151,0.692614
1680.66,1.64585,4.43198,0.725959
1681.62,1.59774,4.38395,0.760771
1682.59,1.5471,4.3392,0.797421
1683.55,1.49227,4.29242,0.836494
1684.52,1.43457,4.24253,0.879623
1685.48,1.37538,4.20583,0.921525
1686.44,1.31996,4.1821,0.964457
1687.41,1.27077,4.16508,1.01102
1688.37,1.2253,4.13951,1.06121
1689.34,1.18467,4.10745,1.11103
1690.3,1.1493,4.08996,1.16011
1691.27,1.12206,4.07235,1.21093
1692.23,1.10234,4.05136,1.26235
1693.19,1.08571,4.03262,1.31447
1694.16,1.07383,4.0061,1.36248
1695.12,1.06719,3.9933,1.40946
1696.09,1.06528,3.95541,1.45528
1697.05,1.06799,3.89995,1.49703
1698.02,1.07321,3.84828,1.53402
1698.98,1.08126,3.8012,1.57218
1699.94,1.08828,3.74394,1.61342
1700.91,1.09539,3.67997,1.65024
1701.87,1.10717,3.61191,1.6864
1702.84,1.11973,3.53935,1.72264
1703.8,1.12952,3.45815,1.76069
1704.77,1.13715,3.37769,1.8005
1705.73,1.14537,3.29587,1.84021
1706.69,1.15011,3.21011,1.87948
1707.66,1.15386,3.12328,1.91676
1708.62,1.1588,3.03467,1.95432
1709.59,1.16113,2.94888,1.99324
1710.55,1.16009,2.86477,2.03183
1711.51,1.15942,2.78176,2.07284
1712.48,1.15973,2.70279,2.11323
1713.44,1.16196,2.6273,2.15325
1714.41,1.16467,2.55708,2.18731
1715.37,1.16687,2.48742,2.22279
1716.34,1.17235,2.42169,2.26201
1717.3,1.18254,2.35594,2.29819
1718.26,1.19419,2.29584,2.32078
1719.23,1.20601,2.23454,2.33838
1720.19,1.21764,2.17462,2.35578
1721.16,1.23148,2.11207,2.36689
1722.12,1.2481,2.04417,2.37471
1723.09,1.26978,1.97688,2.38423
1724.05,1.29144,1.91254,2.39094
1725.01,1.31357,1.84879,2.39579
1725.98,1.3383,1.78475,2.40301
1726.94,1.36198,1.71716,2.40862
1727.91,1.3826,1.64936,2.41807
1728.87,1.40292,1.58378,2.43446
1729.84,1.42243,1.52106,2.45409
1730.8,1.44033,1.46013,2.47417
1731.76,1.45625,1.40075,2.49934
1732.73,1.46808,1.34413,2.53616
1733.69,1.47779,1.289,2.58186
1734.66,1.48942,1.24032,2.62657
1735.62,1.50049,1.19959,2.67605
1736.58,1.50672,1.16187,2.73595
1737.55,1.51284,1.12717,2.80198
1738.51,1.51941,1.0962,2.87371
1739.48,1.52891,1.07002,2.96136
1740.44,1.53756,1.04903,3.05599
1741.41,1.54632,1.03412,3.15526
1742.37,1.55624,1.0213,3.26433
1743.33,1.56389,1.01256,3.38806
1744.3,1.57494,1.00908,3.50993
1745.26,1.58781,1.00823,3.63796
1746.23,1.60023,1.00919,3.7881
1747.19,1.61483,1.01477,3.93811
1748.15,1.62932,1.02078,4.08816
1749.12,1.64235,1.02805,4.24621
1750.08,1.65694,1.03619,4.41122
1751.05,1.67265,1.04645,4.58749
1752.01,1.6856,1.06023,4.76761
1752.98,1.69774,1.07489,4.9665
1753.94,1.71309,1.08905,5.17449
1754.9,1.72922,1.10522,5.38144
1755.87,1.74324,1.12056,5.57812
1756.83,1.76299,1.1373,5.79295
1757.8,1.78685,1.15548,6.0256
1758.76,1.80904,1.17263,6.25215
